candidate_version,event_type,requested_quantity,filled_quantity,weighted_fill_price,estimated_fee,settlement_result,net_pnl,reason,created_at
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:12.656281+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:13.703254+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:14.754575+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:16.338770+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:09:17.374694+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:18.421855+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:19.470481+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:20.518100+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:21.569383+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:22.618541+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:23.663312+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:09:24.712716+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:09:25.761606+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:27.037447+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:28.081632+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:29.273543+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:09:30.296395+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:31.254384+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:32.278057+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:33.326492+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:34.376087+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:35.421682+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:36.479838+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:09:37.522172+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:09:38.572253+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:39.620378+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:40.674577+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:41.728954+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:09:42.769306+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:43.810383+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:44.860748+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:45.914085+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:09:46.955454+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:09:48.005319+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:49.055452+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:09:50.110201+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:51.161236+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:52.213732+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:53.252014+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:54.299219+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:55.346967+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:56.398092+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:57.535522+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:58.493920+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:09:59.543184+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:00.607673+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:01.638000+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:02.681965+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:03.737245+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:04.908786+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:05.932246+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:06.875598+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:07.979989+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:10:08.972483+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:10:10.020676+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:11.079809+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:12.127558+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:13.175753+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:10:14.219636+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:15.268560+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:16.338011+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:17.366905+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:18.422449+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:19.463957+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:10:20.511538+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:10:21.568822+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:22.608903+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:23.678065+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:24.709252+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:25.763916+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:26.806574+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:10:27.882865+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:28.906956+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:29.951540+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:30.998870+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:32.052438+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:10:33.094767+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:10:34.145368+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:35.218956+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:36.288251+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:37.290138+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:38.334245+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:39.386407+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:10:40.545216+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:41.487119+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:42.610509+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:43.661468+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:10:44.624785+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:45.698461+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:10:46.726182+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:10:47.789935+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:48.826945+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:49.881361+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:50.921105+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:10:51.965675+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:53.014639+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:54.061656+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:55.121753+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:56.160706+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:57.208867+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:10:58.467079+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:59.358195+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:00.362857+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:01.409715+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:02.456540+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:03.504006+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:04.556406+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:05.600176+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:06.650275+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:07.998897+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:09.401201+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:11.145929+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:12.198674+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:13.243142+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:14.291003+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:15.341923+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:16.387470+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:17.444101+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:18.484909+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:19.533829+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:20.582792+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:21.634026+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:22.680837+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:23.728468+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:24.907251+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:25.825010+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:26.875730+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:27.924462+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:28.973242+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:30.019666+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:31.068999+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:32.118621+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:33.165919+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:34.214504+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:35.264653+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:36.311397+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:37.360295+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:38.409755+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:39.457701+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:40.505729+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:41.574975+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:42.601998+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:43.651203+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:44.699855+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:45.748580+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:46.796727+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:47.845092+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:48.894576+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:49.942133+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:50.993650+00:00
forward-blend-model-0.50-market-0.50-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:52.039654+00:00
